DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;QT_APTOS;QT_SECOES;QT_SECOES_AGREGADAS;QT_APTOS_TOT;QT_SECOES_TOT;QT_COMPARECIMENTO;QT_ABSTENCOES;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_LEGENDA;QT_VOTOS_PENDENTES;QT_VOTOS_ANULADOS;HH_ULTIMA_TOTALIZACAO;DT_ULTIMA_TOTALIZACAO
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;140;13;Vereador;23601;92;2;23601;92;18455;5146;N;14264;838;2460;893;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58149;JAPERI;58149;JAPERI;139;13;Vereador;73471;214;9;73471;214;59796;13675;N;52885;1703;2012;3196;0;0;19:45:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;194;11;Prefeito;39487;115;4;39487;115;32277;7210;N;25712;1871;4694;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58041;BELFORD ROXO;58041;BELFORD ROXO;155;11;Prefeito;82581;224;0;82581;224;62746;19835;N;54526;2126;6094;0;0;0;18:35:14;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58238;CARMO;58238;CARMO;102;13;Vereador;14272;52;5;14272;52;12301;1971;N;11378;122;263;538;0;0;18:33:39;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;16;13;Vereador;50194;119;0;50194;119;35359;14835;N;27254;1777;3337;2991;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58203;RIO DAS OSTRAS;58203;RIO DAS OSTRAS;184;11;Prefeito;84956;227;5;84956;227;64284;20672;N;46492;3087;14705;0;0;0;16:03:29;21/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58637;NILÓPOLIS;58637;NILÓPOLIS;221;13;Vereador;31185;92;3;31185;92;26052;5133;N;22599;797;1555;1101;0;0;16:18:20;10/07/2018
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58637;NILÓPOLIS;58637;NILÓPOLIS;201;11;Prefeito;38033;122;2;38033;122;31783;6250;N;28482;894;2407;0;0;0;18:39:39;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;218;11;Prefeito;55043;132;0;55043;132;40299;14744;N;31624;1827;6848;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;17;11;Prefeito;49447;128;0;49447;128;32286;17161;N;24476;1506;6304;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;29;11;Prefeito;59430;171;35;59430;171;44104;15326;N;35338;2289;6477;0;0;0;11:10:43;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58041;BELFORD ROXO;58041;BELFORD ROXO;152;13;Vereador;97828;272;8;97828;272;77947;19881;N;61629;3972;8933;3413;0;0;14:29:06;24/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;113;13;Vereador;27903;116;9;27903;116;22265;5638;N;17152;1198;2834;1081;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59110;SILVA JARDIM;59110;SILVA JARDIM;63;11;Prefeito;18773;46;21;18773;46;15440;3333;N;14560;230;650;0;0;0;12:45:30;29/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59013;SÃO JOÃO DE MERITI;59013;SÃO JOÃO DE MERITI;46;13;Vereador;35424;97;35;35424;97;26850;8574;N;21133;1394;3067;1256;0;0;16:32:42;06/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;199;11;Prefeito;65659;200;5;65659;200;53916;11743;N;40826;3291;9799;0;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59099;SAQUAREMA;59099;SAQUAREMA;62;13;Vereador;63502;175;27;63502;175;49525;13977;N;42644;1040;3570;2271;0;0;19:45:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58637;NILÓPOLIS;58637;NILÓPOLIS;201;13;Vereador;38033;122;2;38033;122;31783;6250;N;26848;1140;2493;1302;0;0;16:18:20;10/07/2018
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;170;11;Prefeito;53887;121;0;53887;121;38692;15195;N;30603;1282;6807;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;3;11;Prefeito;42330;104;0;42330;104;27917;14413;N;22200;962;4755;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;190;11;Prefeito;44150;99;1;44150;99;32986;11164;N;25304;1191;6491;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58033;ARARUAMA;58033;ARARUAMA;92;11;Prefeito;92990;238;25;92990;238;72761;20229;N;65110;2182;5469;0;0;0;11:59:42;21/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;168;11;Prefeito;40274;104;0;40274;104;30474;9800;N;24182;1839;4453;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;6;13;Vereador;31762;84;0;31762;84;22969;8793;N;16506;1374;3105;1984;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58190;CAMPOS DOS GOYTACAZES;58190;CAMPOS DOS GOYTACAZES;129;13;Vereador;63083;181;24;63083;181;51480;11603;N;44429;1604;2367;3080;0;0;13:52:20;08/04/2019
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;200;11;Prefeito;43842;135;3;43842;135;34866;8976;N;29025;1552;4289;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58858;RIO BONITO;58858;RIO BONITO;32;11;Prefeito;45204;126;7;45204;126;37847;7357;N;35176;756;1915;0;0;0;14:15:27;08/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;180;13;Vereador;87037;209;5;87037;209;66490;20547;N;46342;5343;10060;4745;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58696;NOVA IGUAÇU;58696;NOVA IGUAÇU;156;11;Prefeito;71753;198;10;71753;198;54401;17352;N;47891;1888;4622;0;0;0;19:45:35;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58130;CABO FRIO;58130;CABO FRIO;96;13;Vereador;74689;203;8;74689;203;57697;16992;N;50396;1691;3496;2114;0;0;11:50:28;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58637;NILÓPOLIS;58637;NILÓPOLIS;44;13;Vereador;29530;97;9;29530;97;24828;4702;N;21668;754;1442;964;0;0;16:18:20;10/07/2018
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;180;11;Prefeito;87037;209;5;87037;209;66490;20547;N;53426;3791;9273;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58432;ITAPERUNA;58432;ITAPERUNA;107;11;Prefeito;75770;223;41;75770;223;59620;16150;N;55732;1159;2729;0;0;0;18:39:40;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;87;11;Prefeito;64532;179;5;64532;179;47892;16640;N;40354;1678;5860;0;0;0;19:10:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;231;13;Vereador;40637;97;0;40637;97;31412;9225;N;22787;2145;4405;2075;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58815;PORCIÚNCULA;58815;PORCIÚNCULA;45;13;Vereador;14097;48;0;14097;48;11004;3093;N;9998;156;270;580;0;0;18:27:47;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;144;11;Prefeito;35199;127;8;35199;127;28017;7182;N;21407;1406;5204;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;131;11;Prefeito;64912;185;1;64912;185;51226;13686;N;44961;1740;4525;0;0;0;15:05:33;06/10/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58440;ITATIAIA;58440;ITATIAIA;198;13;Vereador;25182;66;12;25182;66;21004;4178;N;18730;483;764;1027;0;0;13:16:19;14/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58343;SÃO JOSÉ DE UBÁ;58343;SÃO JOSÉ DE UBÁ;107;13;Vereador;7195;22;4;7195;22;6449;746;N;5922;57;99;371;0;0;18:27:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58459;LAJE DO MURIAÉ;58459;LAJE DO MURIAÉ;73;11;Prefeito;7477;21;0;7477;21;6441;1036;N;6192;69;180;0;0;0;17:25:14;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58424;SEROPÉDICA;58424;SEROPÉDICA;225;13;Vereador;55002;152;1;55002;152;45072;9930;N;37980;1480;3184;2428;0;0;17:45:36;22/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;9;11;Prefeito;111397;247;1;111397;247;82984;28413;N;64583;4094;14307;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;90;13;Vereador;49794;154;3;49794;154;40725;9069;N;35118;1441;2270;1896;0;0;15:05:33;06/10/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;12;13;Vereador;22129;68;3;22129;68;16642;5487;N;11414;1305;2765;1158;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58475;MACAÉ;58475;MACAÉ;109;11;Prefeito;84716;242;10;84716;242;65082;19634;N;57767;2537;4778;0;0;0;18:00:25;31/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58041;BELFORD ROXO;58041;BELFORD ROXO;152;11;Prefeito;97828;272;8;97828;272;77947;19881;N;60239;5856;11852;0;0;0;18:58:08;27/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58084;VARRE-SAI;58084;VARRE-SAI;43;13;Vereador;8154;22;1;8154;22;7013;1141;N;6231;99;343;340;0;0;18:33:40;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;8;13;Vereador;51460;116;0;51460;116;38576;12884;N;26990;3507;5020;3059;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58157;CACHOEIRAS DE MACACU;58157;CACHOEIRAS DE MACACU;49;11;Prefeito;45092;128;19;45092;128;36462;8630;N;22812;976;12674;0;0;0;18:57:31;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;128;11;Prefeito;57710;162;3;57710;162;47848;9862;N;40276;1905;5667;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58319;DUAS BARRAS;58319;DUAS BARRAS;53;11;Prefeito;9710;30;4;9710;30;8554;1156;N;7992;127;435;0;0;0;18:33:52;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;10;11;Prefeito;53442;126;0;53442;126;39535;13907;N;31308;2301;5926;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;243;11;Prefeito;63519;140;5;63519;140;51905;11614;N;40703;4143;7059;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;227;11;Prefeito;43769;129;6;43769;129;30904;12865;N;25556;1253;4095;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;219;13;Vereador;62846;153;4;62846;153;48126;14720;N;35369;3392;6351;3014;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;125;11;Prefeito;55617;143;3;55617;143;44035;11582;N;35367;3156;5512;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;7;11;Prefeito;72571;174;0;72571;174;50726;21845;N;39589;1682;9455;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;127;11;Prefeito;87617;254;7;87617;254;71588;16029;N;56762;4498;10328;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58572;MIGUEL PEREIRA;58572;MIGUEL PEREIRA;48;11;Prefeito;22910;70;4;22910;70;18420;4490;N;11858;246;6316;0;0;0;19:13:02;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58297;CORDEIRO;58297;CORDEIRO;52;11;Prefeito;16698;51;3;16698;51;13630;3068;N;12412;308;910;0;0;0;18:51:19;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;18;13;Vereador;29985;79;0;29985;79;19224;10761;N;14256;1212;2056;1700;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59153;TERESÓPOLIS;59153;TERESÓPOLIS;195;13;Vereador;69267;199;27;69267;199;54182;15085;N;44724;2234;4158;3066;0;0;12:16:09;04/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59153;TERESÓPOLIS;59153;TERESÓPOLIS;195;11;Prefeito;69267;199;27;69267;199;54182;15085;N;47739;2103;4340;0;0;0;12:05:46;31/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58696;NOVA IGUAÇU;58696;NOVA IGUAÇU;27;13;Vereador;43681;152;12;43681;152;32038;11643;N;22518;1861;5894;1765;0;0;14:09:38;04/04/2018
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59293;ITALVA;59293;ITALVA;141;13;Vereador;11205;40;13;11205;40;9351;1854;N;8655;116;190;390;0;0;18:09:27;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58009;QUISSAMÃ;58009;QUISSAMÃ;255;11;Prefeito;18091;49;6;18091;49;15344;2747;N;14509;221;614;0;0;0;14:05:31;19/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58513;MANGARATIBA;58513;MANGARATIBA;54;11;Prefeito;34988;95;7;34988;95;28308;6680;N;26523;495;1290;0;0;0;18:45:34;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58378;ITABORAÍ;58378;ITABORAÍ;151;11;Prefeito;79358;216;21;79358;216;64130;15228;N;50659;4846;8625;0;0;0;13:43:45;11/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59315;PATY DO ALFERES;59315;PATY DO ALFERES;48;11;Prefeito;22881;66;5;22881;66;18679;4202;N;17612;240;827;0;0;0;18:27:34;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;85;11;Prefeito;40676;131;5;40676;131;29214;11462;N;24060;1014;4140;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58181;APERIBÉ;58181;APERIBÉ;34;13;Vereador;8999;28;3;8999;28;7815;1184;N;7196;89;142;388;0;0;13:09:14;09/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;22;11;Prefeito;65783;156;7;65783;156;50262;15521;N;40429;2752;7081;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;209;11;Prefeito;36168;87;3;36168;87;26860;9308;N;20982;1120;4758;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;3;11;Prefeito;42330;104;0;42330;104;29022;13308;N;26124;721;2177;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;208;11;Prefeito;28926;77;0;28926;77;21384;7542;N;17019;1184;3181;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;210;11;Prefeito;44599;98;2;44599;98;34173;10426;N;26446;1224;6503;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;204;11;Prefeito;36320;89;20;36320;89;23694;12626;N;19385;910;3399;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;143;11;Prefeito;31072;104;4;31072;104;25343;5729;N;18952;1599;4792;0;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;235;11;Prefeito;37940;91;0;37940;91;29388;8552;N;23407;1671;4310;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;79;11;Prefeito;89395;242;14;89395;242;73778;15617;N;61411;3808;8559;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;236;13;Vereador;22632;59;0;22632;59;17632;5000;N;12842;1124;2547;1119;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;122;13;Vereador;76102;183;0;76102;183;62133;13969;N;43972;4912;9257;3992;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;194;11;Prefeito;39487;115;4;39487;115;30249;9238;N;24938;1219;4092;0;0;0;18:40:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;65;13;Vereador;60633;179;27;60633;179;47794;12839;N;38559;2286;3792;3157;0;0;11:10:43;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;5;11;Prefeito;35859;95;0;35859;95;23649;12210;N;20908;788;1953;0;0;0;13:55:48;01/12/2016
